"ID","NhietDo","DoAm","TocDoGio","HuongGio","LuongMua","ThoiGian","KHTram","MaTram","P","NguyCo"
15379,25.8000000000,81.3000000000,1.6000000000,131.0000000000,0.0000000000,2025-03-14 10:57:00.000,SocSon,"2",0.0000000000,I
15378,25.8000000000,81.5000000000,1.2000000000,179.0000000000,0.0000000000,2025-03-14 10:56:00.000,SocSon,"2",0.0000000000,I
15377,25.8000000000,81.2000000000,2.7000000000,129.0000000000,0.0000000000,2025-03-14 10:55:00.000,SocSon,"2",0.0000000000,I
15376,25.9000000000,81.4000000000,2.0000000000,162.0000000000,0.0000000000,2025-03-14 10:54:00.000,SocSon,"2",0.0000000000,I
15375,25.9000000000,81.8000000000,1.5000000000,175.0000000000,0.0000000000,2025-03-14 10:53:00.000,SocSon,"2",0.0000000000,I
15374,25.9000000000,81.5000000000,1.0000000000,165.0000000000,0.0000000000,2025-03-14 10:52:00.000,SocSon,"2",0.0000000000,I
15373,25.9000000000,81.7000000000,0.8000000000,193.0000000000,0.0000000000,2025-03-14 10:51:00.000,SocSon,"2",0.0000000000,I
15372,25.9000000000,81.4000000000,1.2000000000,171.0000000000,0.0000000000,2025-03-14 10:50:00.000,SocSon,"2",0.0000000000,I
15371,25.9000000000,80.7000000000,0.9000000000,197.0000000000,0.0000000000,2025-03-14 10:49:00.000,SocSon,"2",0.0000000000,I
15370,25.9000000000,81.6000000000,0.4000000000,262.0000000000,0.0000000000,2025-03-14 10:48:00.000,SocSon,"2",0.0000000000,I
15369,25.8000000000,81.3000000000,0.8000000000,137.0000000000,0.0000000000,2025-03-14 10:47:00.000,SocSon,"2",0.0000000000,I
15368,25.8000000000,81.2000000000,1.0000000000,229.0000000000,0.0000000000,2025-03-14 10:46:00.000,SocSon,"2",0.0000000000,I
15367,25.8000000000,82.1000000000,1.6000000000,136.0000000000,0.0000000000,2025-03-14 10:45:00.000,SocSon,"2",0.0000000000,I
15366,25.8000000000,82.6000000000,0.5000000000,207.0000000000,0.0000000000,2025-03-14 10:44:00.000,SocSon,"2",0.0000000000,I
15365,25.7000000000,82.4000000000,0.2000000000,169.0000000000,0.0000000000,2025-03-14 10:43:00.000,SocSon,"2",0.0000000000,I
15364,25.6000000000,82.2000000000,0.8000000000,143.0000000000,0.0000000000,2025-03-14 10:42:00.000,SocSon,"2",0.0000000000,I
15363,25.6000000000,82.1000000000,0.8000000000,177.0000000000,0.0000000000,2025-03-14 10:41:00.000,SocSon,"2",0.0000000000,I
15362,25.6000000000,82.1000000000,1.4000000000,156.0000000000,0.0000000000,2025-03-14 10:40:00.000,SocSon,"2",0.0000000000,I
15361,25.7000000000,81.6000000000,1.4000000000,189.0000000000,0.0000000000,2025-03-14 10:39:00.000,SocSon,"2",0.0000000000,I
15360,25.7000000000,81.9000000000,0.6000000000,176.0000000000,0.0000000000,2025-03-14 10:38:00.000,SocSon,"2",0.0000000000,I
15359,25.7000000000,82.4000000000,1.1000000000,178.0000000000,0.0000000000,2025-03-14 10:37:00.000,SocSon,"2",0.0000000000,I
15358,25.6000000000,82.4000000000,1.6000000000,98.0000000000,0.0000000000,2025-03-14 10:36:00.000,SocSon,"2",0.0000000000,I
15357,25.6000000000,82.6000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 10:35:00.000,SocSon,"2",0.0000000000,I
15356,25.6000000000,82.5000000000,1.8000000000,144.0000000000,0.0000000000,2025-03-14 10:34:00.000,SocSon,"2",0.0000000000,I
15355,25.5000000000,82.7000000000,1.0000000000,122.0000000000,0.0000000000,2025-03-14 10:33:00.000,SocSon,"2",0.0000000000,I
15354,25.5000000000,82.9000000000,0.6000000000,169.0000000000,0.0000000000,2025-03-14 10:32:00.000,SocSon,"2",0.0000000000,I
15353,25.4000000000,83.0000000000,1.4000000000,121.0000000000,0.0000000000,2025-03-14 10:31:00.000,SocSon,"2",0.0000000000,I
15352,25.4000000000,83.7000000000,1.2000000000,80.0000000000,0.0000000000,2025-03-14 10:30:00.000,SocSon,"2",0.0000000000,I
15351,25.3000000000,83.5000000000,0.8000000000,144.0000000000,0.0000000000,2025-03-14 10:29:00.000,SocSon,"2",0.0000000000,I
15350,25.3000000000,84.2000000000,1.6000000000,166.0000000000,0.0000000000,2025-03-14 10:28:00.000,SocSon,"2",0.0000000000,I
15349,25.2000000000,83.7000000000,1.0000000000,122.0000000000,0.0000000000,2025-03-14 10:27:00.000,SocSon,"2",0.0000000000,I
15348,25.2000000000,83.5000000000,2.4000000000,108.0000000000,0.0000000000,2025-03-14 10:26:00.000,SocSon,"2",0.0000000000,I
15347,25.2000000000,83.5000000000,0.8000000000,169.0000000000,0.0000000000,2025-03-14 10:25:00.000,SocSon,"2",0.0000000000,I
15346,25.2000000000,83.4000000000,2.2000000000,197.0000000000,0.0000000000,2025-03-14 10:24:00.000,SocSon,"2",0.0000000000,I
15345,25.2000000000,83.6000000000,1.6000000000,131.0000000000,0.0000000000,2025-03-14 10:23:00.000,SocSon,"2",0.0000000000,I
15344,25.2000000000,83.3000000000,1.6000000000,141.0000000000,0.0000000000,2025-03-14 10:22:00.000,SocSon,"2",0.0000000000,I
15343,25.2000000000,83.3000000000,1.6000000000,186.0000000000,0.0000000000,2025-03-14 10:21:00.000,SocSon,"2",0.0000000000,I
15342,25.2000000000,83.4000000000,1.2000000000,124.0000000000,0.0000000000,2025-03-14 10:20:00.000,SocSon,"2",0.0000000000,I
15341,25.2000000000,83.4000000000,1.4000000000,173.0000000000,0.0000000000,2025-03-14 10:19:00.000,SocSon,"2",0.0000000000,I
15340,25.2000000000,83.7000000000,1.2000000000,150.0000000000,0.0000000000,2025-03-14 10:18:00.000,SocSon,"2",0.0000000000,I
15339,25.2000000000,83.7000000000,2.1000000000,121.0000000000,0.0000000000,2025-03-14 10:17:00.000,SocSon,"2",0.0000000000,I
15338,25.2000000000,83.9000000000,1.6000000000,124.0000000000,0.0000000000,2025-03-14 10:16:00.000,SocSon,"2",0.0000000000,I
15337,25.2000000000,83.8000000000,2.3000000000,165.0000000000,0.0000000000,2025-03-14 10:15:00.000,SocSon,"2",0.0000000000,I
15336,25.2000000000,84.3000000000,0.6000000000,121.0000000000,0.0000000000,2025-03-14 10:14:00.000,SocSon,"2",0.0000000000,I
15335,25.1000000000,84.1000000000,1.4000000000,176.0000000000,0.0000000000,2025-03-14 10:13:00.000,SocSon,"2",0.0000000000,I
15334,25.1000000000,83.5000000000,1.2000000000,134.0000000000,0.0000000000,2025-03-14 10:12:00.000,SocSon,"2",0.0000000000,I
15333,25.1000000000,83.7000000000,1.9000000000,121.0000000000,0.0000000000,2025-03-14 10:11:00.000,SocSon,"2",0.0000000000,I
15332,25.1000000000,84.0000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-14 10:10:00.000,SocSon,"2",0.0000000000,I
15331,25.1000000000,84.2000000000,0.6000000000,162.0000000000,0.0000000000,2025-03-14 10:09:00.000,SocSon,"2",0.0000000000,I
15330,25.0000000000,84.2000000000,1.2000000000,188.0000000000,0.0000000000,2025-03-14 10:08:00.000,SocSon,"2",0.0000000000,I
15329,25.0000000000,84.2000000000,1.0000000000,146.0000000000,0.0000000000,2025-03-14 10:07:00.000,SocSon,"2",0.0000000000,I
15328,24.9000000000,84.5000000000,1.1000000000,168.0000000000,0.0000000000,2025-03-14 10:06:00.000,SocSon,"2",0.0000000000,I
15327,24.9000000000,84.5000000000,0.6000000000,167.0000000000,0.0000000000,2025-03-14 10:05:00.000,SocSon,"2",0.0000000000,I
15326,24.9000000000,84.5000000000,0.4000000000,137.0000000000,0.0000000000,2025-03-14 10:04:00.000,SocSon,"2",0.0000000000,I
15325,24.9000000000,84.2000000000,1.4000000000,160.0000000000,0.0000000000,2025-03-14 10:03:00.000,SocSon,"2",0.0000000000,I
15324,24.9000000000,84.7000000000,1.6000000000,153.0000000000,0.0000000000,2025-03-14 10:02:00.000,SocSon,"2",0.0000000000,I
15323,24.9000000000,84.2000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-14 10:01:00.000,SocSon,"2",0.0000000000,I
15322,25.0000000000,84.2000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-14 10:00:00.000,SocSon,"2",0.0000000000,I
15321,25.0000000000,84.4000000000,1.0000000000,168.0000000000,0.0000000000,2025-03-14 09:59:00.000,SocSon,"2",0.0000000000,I
15320,24.9000000000,84.2000000000,1.6000000000,166.0000000000,0.0000000000,2025-03-14 09:58:00.000,SocSon,"2",0.0000000000,I
15319,25.0000000000,84.4000000000,2.0000000000,137.0000000000,0.0000000000,2025-03-14 09:57:00.000,SocSon,"2",0.0000000000,I
15318,25.0000000000,84.2000000000,1.0000000000,169.0000000000,0.0000000000,2025-03-14 09:56:00.000,SocSon,"2",0.0000000000,I
15317,25.0000000000,84.2000000000,1.6000000000,139.0000000000,0.0000000000,2025-03-14 09:55:00.000,SocSon,"2",0.0000000000,I
15316,25.0000000000,83.8000000000,1.4000000000,214.0000000000,0.0000000000,2025-03-14 09:54:00.000,SocSon,"2",0.0000000000,I
15315,25.0000000000,83.7000000000,2.9000000000,163.0000000000,0.0000000000,2025-03-14 09:53:00.000,SocSon,"2",0.0000000000,I
15314,25.1000000000,83.7000000000,2.1000000000,145.0000000000,0.0000000000,2025-03-14 09:52:00.000,SocSon,"2",0.0000000000,I
15313,25.1000000000,84.2000000000,1.2000000000,123.0000000000,0.0000000000,2025-03-14 09:51:00.000,SocSon,"2",0.0000000000,I
15312,25.0000000000,84.3000000000,0.5000000000,87.0000000000,0.0000000000,2025-03-14 09:50:00.000,SocSon,"2",0.0000000000,I
15311,25.0000000000,84.1000000000,0.7000000000,70.0000000000,0.0000000000,2025-03-14 09:49:00.000,SocSon,"2",0.0000000000,I
15310,25.0000000000,84.4000000000,1.8000000000,120.0000000000,0.0000000000,2025-03-14 09:48:00.000,SocSon,"2",0.0000000000,I
15309,25.0000000000,84.2000000000,1.6000000000,116.0000000000,0.0000000000,2025-03-14 09:47:00.000,SocSon,"2",0.0000000000,I
15308,25.0000000000,84.4000000000,0.8000000000,121.0000000000,0.0000000000,2025-03-14 09:46:00.000,SocSon,"2",0.0000000000,I
15307,25.0000000000,84.8000000000,1.2000000000,140.0000000000,0.0000000000,2025-03-14 09:45:00.000,SocSon,"2",0.0000000000,I
15306,24.9000000000,84.8000000000,1.8000000000,121.0000000000,0.0000000000,2025-03-14 09:44:00.000,SocSon,"2",0.0000000000,I
15305,24.9000000000,84.7000000000,1.0000000000,126.0000000000,0.0000000000,2025-03-14 09:43:00.000,SocSon,"2",0.0000000000,I
15304,24.9000000000,84.9000000000,1.0000000000,143.0000000000,0.0000000000,2025-03-14 09:42:00.000,SocSon,"2",0.0000000000,I
15303,24.9000000000,85.2000000000,0.9000000000,144.0000000000,0.0000000000,2025-03-14 09:41:00.000,SocSon,"2",0.0000000000,I
15302,24.8000000000,85.3000000000,0.6000000000,154.0000000000,0.0000000000,2025-03-14 09:40:00.000,SocSon,"2",0.0000000000,I
15301,24.8000000000,85.1000000000,1.0000000000,121.0000000000,0.0000000000,2025-03-14 09:39:00.000,SocSon,"2",0.0000000000,I
15300,24.7000000000,84.7000000000,0.8000000000,193.0000000000,0.0000000000,2025-03-14 09:38:00.000,SocSon,"2",0.0000000000,I
15299,24.8000000000,85.0000000000,1.7000000000,90.0000000000,0.0000000000,2025-03-14 09:37:00.000,SocSon,"2",0.0000000000,I
15298,24.8000000000,84.5000000000,1.2000000000,169.0000000000,0.0000000000,2025-03-14 09:36:00.000,SocSon,"2",0.0000000000,I
15297,24.8000000000,85.2000000000,1.6000000000,162.0000000000,0.0000000000,2025-03-14 09:35:00.000,SocSon,"2",0.0000000000,I
15296,24.8000000000,85.3000000000,1.4000000000,151.0000000000,0.0000000000,2025-03-14 09:34:00.000,SocSon,"2",0.0000000000,I
15295,24.7000000000,85.6000000000,0.6000000000,125.0000000000,0.0000000000,2025-03-14 09:33:00.000,SocSon,"2",0.0000000000,I
15294,24.7000000000,85.6000000000,0.6000000000,115.0000000000,0.0000000000,2025-03-14 09:32:00.000,SocSon,"2",0.0000000000,I
15293,24.6000000000,85.3000000000,1.2000000000,174.0000000000,0.0000000000,2025-03-14 09:31:00.000,SocSon,"2",0.0000000000,I
15292,24.6000000000,85.1000000000,1.4000000000,184.0000000000,0.0000000000,2025-03-14 09:30:00.000,SocSon,"2",0.0000000000,I
15291,24.7000000000,84.9000000000,2.5000000000,164.0000000000,0.0000000000,2025-03-14 09:29:00.000,SocSon,"2",0.0000000000,I
15290,24.6000000000,85.2000000000,2.8000000000,166.0000000000,0.0000000000,2025-03-14 09:28:00.000,SocSon,"2",0.0000000000,I
15289,24.7000000000,85.6000000000,2.3000000000,118.0000000000,0.0000000000,2025-03-14 09:27:00.000,SocSon,"2",0.0000000000,I
15288,24.6000000000,85.1000000000,1.6000000000,113.0000000000,0.0000000000,2025-03-14 09:26:00.000,SocSon,"2",0.0000000000,I
15287,24.6000000000,85.1000000000,2.2000000000,168.0000000000,0.0000000000,2025-03-14 09:25:00.000,SocSon,"2",0.0000000000,I
15286,24.6000000000,85.4000000000,1.3000000000,131.0000000000,0.0000000000,2025-03-14 09:24:00.000,SocSon,"2",0.0000000000,I
15285,24.6000000000,85.4000000000,1.8000000000,169.0000000000,0.0000000000,2025-03-14 09:23:00.000,SocSon,"2",0.0000000000,I
15284,24.6000000000,85.2000000000,2.7000000000,169.0000000000,0.0000000000,2025-03-14 09:22:00.000,SocSon,"2",0.0000000000,I
15283,24.6000000000,85.5000000000,1.8000000000,167.0000000000,0.0000000000,2025-03-14 09:21:00.000,SocSon,"2",0.0000000000,I
15282,24.6000000000,86.0000000000,2.0000000000,180.0000000000,0.0000000000,2025-03-14 09:20:00.000,SocSon,"2",0.0000000000,I
15281,24.5000000000,85.7000000000,1.4000000000,117.0000000000,0.0000000000,2025-03-14 09:19:00.000,SocSon,"2",0.0000000000,I
15280,24.5000000000,85.4000000000,1.8000000000,169.0000000000,0.0000000000,2025-03-14 09:18:00.000,SocSon,"2",0.0000000000,I
15279,24.5000000000,85.5000000000,1.8000000000,131.0000000000,0.0000000000,2025-03-14 09:17:00.000,SocSon,"2",0.0000000000,I
15278,24.5000000000,85.4000000000,2.0000000000,135.0000000000,0.0000000000,2025-03-14 09:16:00.000,SocSon,"2",0.0000000000,I
15277,24.5000000000,85.4000000000,2.4000000000,138.0000000000,0.0000000000,2025-03-14 09:15:00.000,SocSon,"2",0.0000000000,I
15276,24.5000000000,85.5000000000,2.6000000000,145.0000000000,0.0000000000,2025-03-14 09:14:00.000,SocSon,"2",0.0000000000,I
15275,24.5000000000,85.4000000000,1.4000000000,210.0000000000,0.0000000000,2025-03-14 09:13:00.000,SocSon,"2",0.0000000000,I
15274,24.5000000000,85.5000000000,1.4000000000,36.0000000000,0.0000000000,2025-03-14 09:12:00.000,SocSon,"2",0.0000000000,I
15273,24.6000000000,85.7000000000,1.4000000000,197.0000000000,0.0000000000,2025-03-14 09:11:00.000,SocSon,"2",0.0000000000,I
15272,24.6000000000,85.9000000000,1.8000000000,178.0000000000,0.0000000000,2025-03-14 09:10:00.000,SocSon,"2",0.0000000000,I
15271,24.5000000000,85.9000000000,1.9000000000,223.0000000000,0.0000000000,2025-03-14 09:09:00.000,SocSon,"2",0.0000000000,I
15270,24.5000000000,85.9000000000,1.0000000000,249.0000000000,0.0000000000,2025-03-14 09:08:00.000,SocSon,"2",0.0000000000,I
15269,24.5000000000,85.8000000000,2.4000000000,92.0000000000,0.0000000000,2025-03-14 09:07:00.000,SocSon,"2",0.0000000000,I
15268,24.5000000000,85.8000000000,2.5000000000,126.0000000000,0.0000000000,2025-03-14 09:06:00.000,SocSon,"2",0.0000000000,I
15267,24.5000000000,86.0000000000,2.0000000000,167.0000000000,0.0000000000,2025-03-14 09:05:00.000,SocSon,"2",0.0000000000,I
15266,24.4000000000,86.4000000000,0.8000000000,73.0000000000,0.0000000000,2025-03-14 09:04:00.000,SocSon,"2",0.0000000000,I
15265,24.4000000000,86.6000000000,1.4000000000,121.0000000000,0.0000000000,2025-03-14 09:03:00.000,SocSon,"2",0.0000000000,I
15264,24.3000000000,86.5000000000,0.4000000000,145.0000000000,0.0000000000,2025-03-14 09:02:00.000,SocSon,"2",0.0000000000,I
15263,24.3000000000,86.6000000000,1.2000000000,121.0000000000,0.0000000000,2025-03-14 09:01:00.000,SocSon,"2",0.0000000000,I
15262,24.3000000000,86.5000000000,1.5000000000,174.0000000000,0.0000000000,2025-03-14 09:00:00.000,SocSon,"2",0.0000000000,I
15261,24.2000000000,86.5000000000,2.2000000000,121.0000000000,0.0000000000,2025-03-14 08:59:00.000,SocSon,"2",0.0000000000,I
15260,24.2000000000,86.4000000000,2.8000000000,162.0000000000,0.0000000000,2025-03-14 08:58:00.000,SocSon,"2",1432.8700000000,I
15259,24.3000000000,87.0000000000,1.8000000000,139.0000000000,0.0000000000,2025-03-14 08:57:00.000,SocSon,"2",1432.8700000000,I
15258,24.2000000000,86.9000000000,1.4000000000,180.0000000000,0.0000000000,2025-03-14 08:56:00.000,SocSon,"2",1432.8700000000,I
15257,24.2000000000,86.8000000000,2.0000000000,136.0000000000,0.0000000000,2025-03-14 08:55:00.000,SocSon,"2",1432.8700000000,I
15256,24.2000000000,86.7000000000,2.9000000000,121.0000000000,0.0000000000,2025-03-14 08:54:00.000,SocSon,"2",1432.8700000000,I
15255,24.2000000000,86.9000000000,1.9000000000,150.0000000000,0.0000000000,2025-03-14 08:53:00.000,SocSon,"2",1432.8700000000,I
15254,24.2000000000,86.9000000000,3.9000000000,129.0000000000,0.0000000000,2025-03-14 08:52:00.000,SocSon,"2",1432.8700000000,I
15253,24.2000000000,86.7000000000,1.6000000000,148.0000000000,0.0000000000,2025-03-14 08:51:00.000,SocSon,"2",1432.8700000000,I
15252,24.1000000000,86.7000000000,2.2000000000,137.0000000000,0.0000000000,2025-03-14 08:50:00.000,SocSon,"2",1432.8700000000,I
15251,24.2000000000,86.7000000000,4.6000000000,138.0000000000,0.0000000000,2025-03-14 08:49:00.000,SocSon,"2",1432.8700000000,I
15250,24.2000000000,86.7000000000,2.8000000000,183.0000000000,0.0000000000,2025-03-14 08:48:00.000,SocSon,"2",1432.8700000000,I
15249,24.2000000000,87.3000000000,2.0000000000,158.0000000000,0.0000000000,2025-03-14 08:47:00.000,SocSon,"2",1432.8700000000,I
15248,24.2000000000,87.3000000000,2.2000000000,156.0000000000,0.0000000000,2025-03-14 08:46:00.000,SocSon,"2",1432.8700000000,I
15247,24.1000000000,87.4000000000,2.2000000000,137.0000000000,0.0000000000,2025-03-14 08:45:00.000,SocSon,"2",1432.8700000000,I
15246,24.1000000000,87.4000000000,2.6000000000,182.0000000000,0.0000000000,2025-03-14 08:44:00.000,SocSon,"2",1432.8700000000,I
15245,24.1000000000,87.3000000000,4.5000000000,129.0000000000,0.0000000000,2025-03-14 08:43:00.000,SocSon,"2",1432.8700000000,I
15244,24.1000000000,87.5000000000,2.9000000000,155.0000000000,0.0000000000,2025-03-14 08:42:00.000,SocSon,"2",1432.8700000000,I
15243,24.1000000000,87.4000000000,2.2000000000,153.0000000000,0.0000000000,2025-03-14 08:41:00.000,SocSon,"2",1432.8700000000,I
15242,24.1000000000,87.3000000000,2.5000000000,171.0000000000,0.0000000000,2025-03-14 08:40:00.000,SocSon,"2",1432.8700000000,I
15241,24.1000000000,87.3000000000,2.1000000000,136.0000000000,0.0000000000,2025-03-14 08:39:00.000,SocSon,"2",1432.8700000000,I
15240,24.2000000000,87.7000000000,2.9000000000,167.0000000000,0.0000000000,2025-03-14 08:38:00.000,SocSon,"2",1432.8700000000,I
15239,24.2000000000,87.8000000000,3.1000000000,121.0000000000,0.0000000000,2025-03-14 08:37:00.000,SocSon,"2",1432.8700000000,I
15238,24.2000000000,87.9000000000,1.8000000000,99.0000000000,0.0000000000,2025-03-14 08:36:00.000,SocSon,"2",1432.8700000000,I
15237,24.2000000000,88.2000000000,3.0000000000,116.0000000000,0.0000000000,2025-03-14 08:35:00.000,SocSon,"2",1432.8700000000,I
15236,24.2000000000,88.2000000000,1.0000000000,193.0000000000,0.0000000000,2025-03-14 08:34:00.000,SocSon,"2",1432.8700000000,I
15235,24.1000000000,88.2000000000,1.4000000000,133.0000000000,0.0000000000,2025-03-14 08:33:00.000,SocSon,"2",1432.8700000000,I
15234,24.1000000000,88.1000000000,1.6000000000,144.0000000000,0.0000000000,2025-03-14 08:32:00.000,SocSon,"2",1432.8700000000,I
15233,24.0000000000,88.0000000000,1.8000000000,154.0000000000,0.0000000000,2025-03-14 08:31:00.000,SocSon,"2",1432.8700000000,I
15232,24.1000000000,88.2000000000,3.6000000000,121.0000000000,0.0000000000,2025-03-14 08:30:00.000,SocSon,"2",1432.8700000000,I
15231,24.0000000000,88.2000000000,1.6000000000,109.0000000000,0.0000000000,2025-03-14 08:29:00.000,SocSon,"2",1432.8700000000,I
15230,24.0000000000,88.3000000000,2.0000000000,149.0000000000,0.0000000000,2025-03-14 08:28:00.000,SocSon,"2",1432.8700000000,I
15229,24.0000000000,88.3000000000,2.3000000000,145.0000000000,0.0000000000,2025-03-14 08:27:00.000,SocSon,"2",1432.8700000000,I
15228,24.0000000000,88.4000000000,1.2000000000,74.0000000000,0.0000000000,2025-03-14 08:26:00.000,SocSon,"2",1432.8700000000,I
15227,24.0000000000,88.6000000000,1.4000000000,169.0000000000,0.0000000000,2025-03-14 08:25:00.000,SocSon,"2",1432.8700000000,I
15226,24.0000000000,88.5000000000,1.0000000000,126.0000000000,0.0000000000,2025-03-14 08:24:00.000,SocSon,"2",1432.8700000000,I
15225,23.9000000000,88.6000000000,1.5000000000,165.0000000000,0.0000000000,2025-03-14 08:23:00.000,SocSon,"2",1432.8700000000,I
15224,23.9000000000,88.7000000000,0.3000000000,145.0000000000,0.0000000000,2025-03-14 08:22:00.000,SocSon,"2",1432.8700000000,I
15223,23.9000000000,88.5000000000,1.2000000000,147.0000000000,0.0000000000,2025-03-14 08:21:00.000,SocSon,"2",1432.8700000000,I
15222,23.9000000000,88.8000000000,1.4000000000,83.0000000000,0.0000000000,2025-03-14 08:20:00.000,SocSon,"2",1432.8700000000,I
15221,23.9000000000,88.9000000000,1.3000000000,121.0000000000,0.0000000000,2025-03-14 08:19:00.000,SocSon,"2",1432.8700000000,I
15220,23.8000000000,88.9000000000,1.2000000000,183.0000000000,0.0000000000,2025-03-14 08:18:00.000,SocSon,"2",1432.8700000000,I
15219,23.8000000000,88.8000000000,2.0000000000,172.0000000000,0.0000000000,2025-03-14 08:17:00.000,SocSon,"2",1432.8700000000,I
15218,23.8000000000,88.8000000000,3.3000000000,141.0000000000,0.0000000000,2025-03-14 08:16:00.000,SocSon,"2",1432.8700000000,I
15217,23.8000000000,88.6000000000,2.4000000000,170.0000000000,0.0000000000,2025-03-14 08:15:00.000,SocSon,"2",1432.8700000000,I
15216,23.8000000000,88.4000000000,3.3000000000,155.0000000000,0.0000000000,2025-03-14 08:14:00.000,SocSon,"2",1432.8700000000,I
15215,23.8000000000,88.6000000000,2.3000000000,200.0000000000,0.0000000000,2025-03-14 08:13:00.000,SocSon,"2",1432.8700000000,I
